headline,date,doc_type,author,section,url,news_desk,material_type,word_count,keywords
Asian Employees at Lucent Are Troubled by Handling of Arrests,2001-05-05,article,['Simon Romero'],,https://www.nytimes.com/2001/05/05/business/asian-employees-at-lucent-are-troubled-by-handling-of-arrests.html,Business/Financial Desk,News,906.0,"[('glocations', 'Far East, South and Southeast Asia and Pacific Areas'), ('glocations', 'New Jersey'), ('glocations', 'China'), ('organizations', 'Federal Bureau of Investigation'), ('organizations', 'VILLAGE NETWORKS'), ('organizations', 'COMTRIAD TECHNOLOGIES'), ('organizations', 'Lucent Technologies Inc'), ('organizations', 'DATANG TELECOM TECHNOLOGY CO'), ('persons', 'KAI XU'), ('persons', 'HAI LIN'), ('persons', 'CHENG, YONG-QING'), ('subject', 'COMPUTER SOFTWARE'), ('subject', 'Industrial Espionage'), ('subject', 'Fiber Optics'), ('subject', 'Asian-Americans'), ('subject', 'Telephones and Telecommunications'), ('subject', 'Computers and the Internet')]"
"In Rockland Suburb, Deep Racial Change Melts Into the Everyday",2001-05-05,article,['David Chen'],,https://www.nytimes.com/2001/05/05/nyregion/in-rockland-suburb-deep-racial-change-melts-into-the-everyday.html,Metropolitan Desk,Series,1317.0,"[('glocations', 'New York State'), ('glocations', 'HILLCREST (NY)'), ('glocations', 'Rockland County (NY)'), ('subject', 'Social Conditions and Trends'), ('subject', 'JEWS'), ('subject', 'Population'), ('subject', 'Blacks'), ('subject', 'Black People'), ('subject', 'Asian-Americans'), ('subject', 'Census')]"
"THE CENSUS/Pennsylvania; As Diversity Sweeps Nation, A Placid Town Is Unchanged",2001-05-04,article,['Dan Barry'],,https://www.nytimes.com/2001/05/04/us/the-census-pennsylvania-as-diversity-sweeps-nation-a-placid-town-is-unchanged.html,National Desk,News,1575.0,"[('glocations', 'Selinsgrove (Pa)'), ('subject', 'Population'), ('subject', 'Surveys and Series'), ('subject', 'Blacks'), ('subject', 'Black People'), ('subject', 'Asian-Americans'), ('subject', 'Hispanic-Americans'), ('subject', 'Census')]"
"THE CENSUS: The Nation; WHITES IN MINORITY IN LARGEST CITIES, THE CENSUS SHOWS",2001-04-30,article,['Eric Schmitt'],,https://www.nytimes.com/2001/04/30/us/the-census-the-nation-whites-in-minority-in-largest-cities-the-census-shows.html,National Desk,News,1242.0,"[('organizations', 'Census Bureau'), ('subject', 'Population'), ('subject', 'Surveys and Series'), ('subject', 'IMMIGRATION AND REFUGEES'), ('subject', 'Blacks'), ('subject', 'Black People'), ('subject', 'Urban Areas'), ('subject', 'Asian-Americans'), ('subject', 'Hispanic-Americans'), ('subject', 'Census')]"
Japan's Baseball Idol Wins Fans in Seattle,2001-04-24,article,['Sam Verhovek'],,https://www.nytimes.com/2001/04/24/sports/japan-s-baseball-idol-wins-fans-in-seattle.html,Sports Desk,News,1414.0,"[('glocations', 'Japan'), ('organizations', 'Seattle Mariners'), ('persons', 'Suzuki, Ichiro'), ('subject', 'Baseball'), ('subject', 'Biographical Information'), ('subject', 'Japanese-Americans'), ('subject', 'Asian-Americans')]"
Inquiry Finds No Bias Against Asians in U.S. Labs,2001-04-14,article,['James Glanz'],,https://www.nytimes.com/2001/04/14/us/inquiry-finds-no-bias-against-asians-in-us-labs.html,National Desk,News,712.0,"[('glocations', 'China'), ('glocations', 'United States'), ('organizations', 'Energy Department'), ('persons', 'Lee, Wen Ho'), ('persons', 'Friedman, Gregory H'), ('subject', 'ATOMIC WEAPONS'), ('subject', 'United States International Relations'), ('subject', 'Espionage'), ('subject', 'Asian-Americans')]"
Analysis of Census Finds Segregation Along With Diversity,2001-04-04,article,['Eric Schmitt'],,https://www.nytimes.com/2001/04/04/us/analysis-of-census-finds-segregation-along-with-diversity.html,National Desk,News,730.0,"[('organizations', 'State University of New York at Albany'), ('subject', 'Housing'), ('subject', 'Blacks'), ('subject', 'Black People'), ('subject', 'Research'), ('subject', 'Urban Areas'), ('subject', 'Asian-Americans'), ('subject', 'Hispanic-Americans')]"
"Non-Hispanic Whites a Minority, California Census Figures Show",2001-03-30,article,['Todd Purdum'],,https://www.nytimes.com/2001/03/30/us/non-hispanic-whites-a-minority-california-census-figures-show.html,National Desk,Chronology; Series,1006.0,"[('glocations', 'New York State'), ('glocations', 'Texas'), ('glocations', 'California'), ('glocations', 'Florida'), ('subject', 'Population'), ('subject', 'Asian-Americans'), ('subject', 'Hispanic-Americans'), ('subject', 'Census')]"
"Diversity Here And There, Not Everywhere",2001-03-25,article,"['Michael Cooper', 'Elissa Gootman']",,https://www.nytimes.com/2001/03/25/nyregion/diversity-here-and-there-not-everywhere.html,Long Island Weekly Desk,News,2365.0,"[('glocations', 'Long Island (NY)'), ('subject', 'Population'), ('subject', 'Surveys and Series'), ('subject', 'Blacks'), ('subject', 'Black People'), ('subject', 'Asian-Americans'), ('subject', 'Hispanic-Americans'), ('subject', 'Census')]"
Tally of Students Equals Number at Boomer Peak,2001-03-23,article,['Eric Schmitt'],,https://www.nytimes.com/2001/03/23/us/tally-of-students-equals-number-at-boomer-peak.html,National Desk,News,870.0,"[('organizations', 'Census Bureau'), ('subject', 'Minorities (US)'), ('subject', 'IMMIGRATION AND REFUGEES'), ('subject', 'Education and Schools'), ('subject', 'Blacks'), ('subject', 'Black People'), ('subject', 'Asian-Americans'), ('subject', 'Hispanic-Americans')]"
"Races Still Tend to Live Apart in New York, Census Shows",2001-03-23,article,['Janny Scott'],,https://www.nytimes.com/2001/03/23/nyregion/the-census-new-york-races-still-tend-to-live-apart-in-new-york-census-shows.html,Metropolitan Desk,News,848.0,"[('glocations', 'New York City'), ('glocations', 'NEW YORK CITY METROPOLITAN AREA'), ('subject', 'Social Conditions and Trends'), ('subject', 'Minorities (US)'), ('subject', 'Population'), ('subject', 'Blacks'), ('subject', 'Black People'), ('subject', 'Asian-Americans'), ('subject', 'Hispanic-Americans'), ('subject', 'Census')]"
City's Population Changes Are on Vivid Display in Queens,2001-03-19,article,['Dean Murphy'],,https://www.nytimes.com/2001/03/19/nyregion/city-s-population-changes-are-on-vivid-display-in-queens.html,Metropolitan Desk,News,1778.0,"[('glocations', 'Queens (NYC)'), ('glocations', 'New York City'), ('subject', 'Social Conditions and Trends'), ('subject', 'Indian-Americans'), ('subject', 'Population'), ('subject', 'IMMIGRATION AND REFUGEES'), ('subject', 'Blacks'), ('subject', 'Black People'), ('subject', 'Asian-Americans'), ('subject', 'Hispanic-Americans'), ('subject', 'Census')]"
"As the ethnic population swells, agencies make moves to reach the faster-growing groups.",2001-03-19,article,['Stuart Elliott'],,https://www.nytimes.com/2001/03/19/business/media-business-advertising-ethnic-population-swells-agencies-make-moves-reach.html,Business/Financial Desk,News,933.0,"[('organizations', 'PUBLICIS SA'), ('organizations', 'SANCHEZ & LEVITAN'), ('organizations', 'SIBONEY'), ('organizations', 'ADMERASIA'), ('organizations', 'NEW A'), ('persons', 'SANCHEZ, FAUSTO'), ('persons', 'LEVITAN, AIDA'), ('subject', 'Names, Organizational'), ('subject', 'Mergers, Acquisitions and Divestitures'), ('subject', 'ADVERTISING'), ('subject', 'Minorities'), ('subject', 'Asian-Americans'), ('subject', 'Hispanic-Americans'), ('creative_works', 'ADVERTISING (TIMES COLUMN)')]"
A Center Feeds Bellies and Minds,2001-03-18,article,['Eun Koh'],,https://www.nytimes.com/2001/03/18/nyregion/neighborhood-report-ridgewood-a-center-feeds-bellies-and-minds.html,The City Weekly Desk,News,301.0,"[('glocations', 'New York City'), ('subject', 'Social Conditions and Trends'), ('subject', 'IMMIGRATION AND REFUGEES'), ('subject', 'Asian-Americans')]"
Boroughs' Rise Driven Largely By Immigration,2001-03-16,article,['Janny Scott'],,https://www.nytimes.com/2001/03/16/nyregion/boroughs-rise-driven-largely-by-immigration.html,Metropolitan Desk,News,1103.0,"[('glocations', 'Queens (NYC)'), ('glocations', 'Brooklyn (NYC)'), ('glocations', 'New York City'), ('glocations', 'Bronx (NYC)'), ('glocations', 'Staten Island (NYC)'), ('subject', 'Population'), ('subject', 'IMMIGRATION AND REFUGEES'), ('subject', 'Blacks'), ('subject', 'Black People'), ('subject', 'Asian-Americans'), ('subject', 'Hispanic-Americans')]"
"For 7 Million People in Census, One Race Category Isn't Enough",2001-03-13,article,['Eric Schmitt'],,https://www.nytimes.com/2001/03/13/us/for-7-million-people-in-census-one-race-category-isn-t-enough.html,National Desk,News,1171.0,"[('organizations', 'Census Bureau'), ('subject', 'Indians, American'), ('subject', 'Minorities (US)'), ('subject', 'Population'), ('subject', 'Blacks'), ('subject', 'Black People'), ('subject', 'Children and Youth'), ('subject', 'Asian-Americans'), ('subject', 'Hispanic-Americans'), ('subject', 'Census')]"
Broader Palette Allows for Subtler Census Portrait,2001-03-12,article,['Eric Schmitt'],,https://www.nytimes.com/2001/03/12/us/broader-palette-allows-for-subtler-census-portrait.html,National Desk,News,1108.0,"[('glocations', 'Virginia'), ('glocations', 'HERNDON (VA)'), ('organizations', 'Census Bureau'), ('subject', 'States (US)'), ('subject', 'Population'), ('subject', 'Asian-Americans'), ('subject', 'Hispanic-Americans'), ('subject', 'Census')]"
Newest Immigrants Head Straight to New Jersey's Suburbs,2001-03-10,article,['Iver Peterson'],,https://www.nytimes.com/2001/03/10/nyregion/newest-immigrants-head-straight-to-new-jersey-s-suburbs.html,Metropolitan Desk,News,1034.0,"[('glocations', 'SOUTH BRUNSWICK (NJ)'), ('glocations', 'New Jersey'), ('glocations', 'MIDDLESEX COUNTY (NJ)'), ('subject', 'Social Conditions and Trends'), ('subject', 'Indian-Americans'), ('subject', 'Minorities (US)'), ('subject', 'Suburbs'), ('subject', 'IMMIGRATION AND REFUGEES'), ('subject', 'Education and Schools'), ('subject', 'GEOGRAPHIC PROFILES'), ('subject', 'Asian-Americans'), ('subject', 'Census')]"
A New Look at Race in America,2001-03-09,article,[],,https://www.nytimes.com/2001/03/09/us/a-new-look-at-race-in-america.html,National Desk,News,51.0,"[('glocations', 'Mississippi'), ('glocations', 'Virginia'), ('glocations', 'Wisconsin'), ('subject', 'States (US)'), ('subject', 'Indians, American'), ('subject', 'Minorities (US)'), ('subject', 'Population'), ('subject', 'Blacks'), ('subject', 'Black People'), ('subject', 'Asian-Americans'), ('subject', 'Hispanic-Americans')]"
Minorities Changing Landscape of New Jersey,2001-03-09,article,['Janny Scott'],,https://www.nytimes.com/2001/03/09/nyregion/minorities-changing-landscape-of-new-jersey.html,Metropolitan Desk,News,1326.0,"[('glocations', 'New Jersey'), ('organizations', 'House of Representatives'), ('subject', 'Legislatures and Parliaments'), ('subject', 'Minorities (US)'), ('subject', 'Population'), ('subject', 'IMMIGRATION AND REFUGEES'), ('subject', 'Blacks'), ('subject', 'Black People'), ('subject', 'Suburbs'), ('subject', 'GEOGRAPHIC PROFILES'), ('subject', 'POPULATION SHIFTS'), ('subject', 'REAPPORTIONMENT'), ('subject', 'Elections'), ('subject', 'Urban Areas'), ('subject', 'Asian-Americans'), ('subject', 'Hispanic-Americans')]"
Fighting a Happy Image of Self-Sufficiency,2001-03-06,article,['Chris Hedges'],,https://www.nytimes.com/2001/03/06/nyregion/public-lives-fighting-a-happy-image-of-self-sufficiency.html,Metropolitan Desk,Biography,851.0,"[('organizations', 'Asian Americans for Equality'), ('persons', 'Kui, Christopher'), ('subject', 'IMMIGRATION AND REFUGEES'), ('subject', 'Biographical Information'), ('subject', 'Discrimination'), ('subject', 'Asian-Americans')]"
BULLETIN BOARD,2001-02-21,article,"['Karen Arenson', 'Anemona Hartocollis']",,https://www.nytimes.com/2001/02/21/nyregion/bulletin-board.html,Metropolitan Desk,News,667.0,"[('glocations', 'New York State'), ('glocations', 'New York City'), ('organizations', 'Hunter College'), ('organizations', 'Vassar College'), ('organizations', 'EDUCATION DEPARTMENT'), ('organizations', 'Black Panther Party'), ('organizations', 'AMERICAN MUSEUM OF NATURAL HISTORY'), ('organizations', 'City University of New York'), ('persons', 'SHAO, LIDA'), ('persons', 'Raab, Jennifer'), ('persons', 'Badillo, Herman'), ('persons', 'Cleaver, Kathleen Neal'), ('persons', 'Wallace, Mike'), ('subject', 'Appointments and Executive Changes'), ('subject', 'Education and Schools'), ('subject', 'Blacks'), ('subject', 'Black People'), ('subject', 'Colleges and Universities'), ('subject', 'Books and Literature'), ('subject', 'History'), ('subject', 'Lunar New Year'), ('subject', 'Tests and Testing'), ('subject', 'Asian-Americans'), ('subject', 'Physics')]"
"Fire Breathing, a Dragon and a World of Geopolitics for the Lunar New Year",2001-01-28,article,['Dean Murphy'],,https://www.nytimes.com/2001/01/28/nyregion/fire-breathing-a-dragon-and-a-world-of-geopolitics-for-the-lunar-new-year.html,Metropolitan Desk,News,939.0,"[('glocations', 'New York City'), ('glocations', 'Flushing (NYC)'), ('subject', 'Parades'), ('subject', 'Lunar New Year'), ('subject', 'Asian-Americans')]"
Regents Exam Dates Collide With Asian Lunar New Year,2001-01-24,article,['Anemona Hartocollis'],,https://www.nytimes.com/2001/01/24/nyregion/regents-exam-dates-collide-with-asian-lunar-new-year.html,Metropolitan Desk,News,727.0,"[('glocations', 'New York State'), ('glocations', 'New York City'), ('organizations', 'BOARD OF REGENTS'), ('subject', 'Education and Schools'), ('subject', 'Reading and Writing Skills'), ('subject', 'Lunar New Year'), ('subject', 'Tests and Testing'), ('subject', 'Asian-Americans')]"
"Dragon Babies, Make a Wish; It's Your Party",2001-01-21,article,['Eun Koh'],,https://www.nytimes.com/2001/01/21/nyregion/neighborhood-report-new-york-up-close-dragon-babies-make-a-wish-it-s-your-party.html,The City Weekly Desk,News,497.0,"[('subject', 'Parties (Social)'), ('subject', 'Lunar New Year'), ('subject', 'Asian-Americans')]"
Just 3 More Days For the Power Year,2001-01-21,article,['Eun Koh'],,https://www.nytimes.com/2001/01/21/nyregion/neighborhood-report-new-york-up-close-just-3-more-days-for-the-power-year.html,The City Weekly Desk,News,169.0,"[('glocations', 'New York City'), ('subject', 'Pregnancy and Obstetrics'), ('subject', 'Doctors'), ('subject', 'Lunar New Year'), ('subject', 'Hospitals'), ('subject', 'Asian-Americans')]"
Bungled Ballots in Chinatown,2001-01-01,article,[],,https://www.nytimes.com/2001/01/01/opinion/bungled-ballots-in-chinatown.html,Editorial Desk,Editorial,359.0,"[('glocations', 'New York City'), ('glocations', 'Flushing (NYC)'), ('glocations', 'Chinatown (NYC)'), ('organizations', 'BOARD OF ELECTIONS'), ('subject', 'Editorials'), ('subject', 'Presidential Election of 2000'), ('subject', 'Asian-Americans')]"
The Faces In the Glass Are Rarely Theirs,2000-12-24,article,['Alan Frutkin'],,https://www.nytimes.com/2000/12/24/arts/television-radio-the-faces-in-the-glass-are-rarely-theirs.html,Arts and Leisure Desk,News,1858.0,"[('subject', 'LABOR'), ('subject', 'Minorities (US)'), ('subject', 'Television'), ('subject', 'Actors and Actresses'), ('subject', 'Asian-Americans')]"
2 Groups Plan Asian Parade; No Peace Talks Are in View,2000-12-17,article,"[""Jim O'Grady""]",,https://www.nytimes.com/2000/12/17/nyregion/neighborhood-report-flushing-2-groups-plan-asian-parade-no-peace-talks-are-view.html,The City Weekly Desk,News,447.0,"[('glocations', 'New York City'), ('glocations', 'Flushing (NYC)'), ('subject', 'Parades'), ('subject', 'New Year'), ('subject', 'Lunar New Year'), ('subject', 'Asian-Americans')]"
"Effort to Diversify Fire Department Bears Fruit, While Drawing Criticism",2000-11-16,article,['Elissa Gootman'],,https://www.nytimes.com/2000/11/16/nyregion/effort-to-diversify-fire-department-bears-fruit-while-drawing-criticism.html,Metropolitan Desk,News,1399.0,"[('glocations', 'New York City'), ('subject', 'Minorities (US)'), ('subject', 'FIRES AND FIREMEN'), ('subject', 'Blacks'), ('subject', 'Black People'), ('subject', 'Women'), ('subject', 'Asian-Americans'), ('subject', 'Hispanic-Americans')]"
"The Pacific Rim, a Continent Away; Asians, the State's Fastest-Growing Minority, Are Changing the Face of New Jersey",2000-10-22,article,['Lynne Weil'],,https://www.nytimes.com/2000/10/22/nyregion/pacific-rim-continent-away-asians-state-s-fastest-growing-minority-are-changing.html,New Jersey Weekly Desk,News,2558.0,"[('glocations', 'Far East, South and Southeast Asia and Pacific Areas'), ('glocations', 'New Jersey'), ('subject', 'Population'), ('subject', 'IMMIGRATION AND REFUGEES'), ('subject', 'Asian-Americans')]"
"A Racist Attack, a Town Plagued",2000-10-15,article,['Timothy Egan'],,https://www.nytimes.com/2000/10/15/us/a-racist-attack-a-town-plagued.html,National Desk,News,1018.0,"[('glocations', 'OCEAN SHORES (WASH)'), ('persons', 'Hong, Minh Duc'), ('persons', 'Kinison, Christopher'), ('subject', 'Police Brutality and Misconduct'), ('subject', 'Assaults'), ('subject', 'Asian-Americans'), ('subject', 'Hate Crimes'), ('subject', 'Manslaughter')]"
Emigre Composer Confronts Outsider's Pain,2000-10-12,article,['Allan Kozinn'],,https://www.nytimes.com/2000/10/12/arts/emigre-composer-confronts-outsider-s-pain.html,The Arts/Cultural Desk,News,1359.0,"[('organizations', 'AMERICAN COMPOSERS ORCHESTRA'), ('persons', 'Phan, P Q'), ('subject', 'Music'), ('subject', 'Biographical Information'), ('subject', 'Asian-Americans')]"
Reno Says She'll Seek Release of U.S. Study on Los Alamos,2000-10-06,article,['James Sterngold'],,https://www.nytimes.com/2000/10/06/us/reno-says-she-ll-seek-release-of-us-study-on-los-alamos.html,National Desk,News,721.0,"[('glocations', 'China'), ('glocations', 'United States'), ('organizations', 'Justice Department'), ('organizations', 'Los Alamos National Laboratory'), ('persons', 'Lee, Wen Ho'), ('persons', 'Reno, Janet'), ('subject', 'ATOMIC WEAPONS'), ('subject', 'Espionage'), ('subject', 'Asian-Americans'), ('subject', 'Computers and the Internet')]"
San Diego Police Found to Stop Black and Latino Drivers Most,2000-10-01,article,['Barbara Whitaker'],,https://www.nytimes.com/2000/10/01/us/san-diego-police-found-to-stop-black-and-latino-drivers-most.html,National Desk,News,537.0,"[('glocations', 'San Diego (Calif)'), ('persons', 'Bejarano, David'), ('subject', 'Police Brutality and Misconduct'), ('subject', 'Blacks'), ('subject', 'Black People'), ('subject', 'Asian-Americans'), ('subject', 'Police'), ('subject', 'Hispanic-Americans')]"
Asian-Americans Demanding Bias Inquiry in Scientist's Case,2000-09-18,article,['James Sterngold'],,https://www.nytimes.com/2000/09/18/us/asian-americans-demanding-bias-inquiry-in-scientist-s-case.html,National Desk,News,703.0,"[('glocations', 'China'), ('glocations', 'United States'), ('organizations', 'Los Alamos National Laboratory'), ('persons', 'Lee, Wen Ho'), ('persons', 'Clinton, Bill'), ('subject', 'United States International Relations'), ('subject', 'Espionage'), ('subject', 'Biographical Information'), ('subject', 'Discrimination'), ('subject', 'CHINA-INTERNATIONAL RELATIONS-US'), ('subject', 'ATOMIC ENERGY'), ('subject', 'Asian-Americans')]"
"For Wen Ho Lee, a Tarnished Freedom",2000-09-15,article,['Gish Jen'],,https://www.nytimes.com/2000/09/15/opinion/for-wen-ho-lee-a-tarnished-freedom.html,Editorial Desk,Op-Ed,661.0,"[('glocations', 'China'), ('glocations', 'United States'), ('organizations', 'Los Alamos National Laboratory'), ('persons', 'Lee, Wen Ho'), ('subject', 'ATOMIC WEAPONS'), ('subject', 'United States International Relations'), ('subject', 'Espionage'), ('subject', 'Minorities (US)'), ('subject', 'Plea Bargaining'), ('subject', 'Discrimination'), ('subject', 'Chinese-Americans'), ('subject', 'Asian-Americans'), ('subject', 'Computers and the Internet'), ('subject', 'UNITED STATES ARMAMENT AND DEFENSE')]"
Editorial Observer; The Democratic Convention and the Ever-Changing Face of Los Angeles,2000-08-19,article,['Steven Weisman'],,https://www.nytimes.com/2000/08/19/opinion/editorial-observer-democratic-convention-ever-changing-face-los-angeles.html,Editorial Desk,Editorial,836.0,"[('glocations', 'Los Angeles (Calif)'), ('subject', 'Social Conditions and Trends'), ('subject', 'MOTION PICTURES'), ('subject', 'Politics and Government'), ('subject', 'Conventions, National (US)'), ('subject', 'Presidential Election of 2000'), ('subject', 'Asian-Americans'), ('subject', 'Hispanic-Americans')]"
